"eventid";"success";"date";"gname";"individual";"phenomenon_area";"city";"latitude";"longitude";"dayunclear";"locationunclear";"doubtterr";"alternative_txt";"nkill";"nwound";"nkillter";"nwoundte";"attacktype1_txt";"attacktype2_txt";"targtype1_txt";"targtype2_txt";"targtype3_txt";"target1";"target2";"target3";"corp1";"corp2";"corp3";"weaptype1_txt";"weapsubtype1_txt";"weaptype2_txt";"weapsubtype2_txt";"weaptype3_txt";"weapsubtype3_txt";"weapdetail";"suicide"
198006140009;1;1980-06-14;"Anti-Abortion extremists";0;"Uncategorized";"Bremen";53,074981;8,807081;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Abortion Related";NA;NA;"Family Planning Centre";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";"Chemical";NA;NA;NA;"Explosive; Chemicals";0
198006160008;1;1980-06-16;"Anti-Abortion extremists";0;"Uncategorized";"Bremen";53,074981;8,807081;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Abortion Related";NA;NA;"Family Planning Centre";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";"Chemical";NA;NA;NA;"Explosive; Chemicals";0
198006170006;1;1980-06-17;"Anti-Abortion extremists";0;"Uncategorized";"Hamburg";53,553813;9,991586;0;0;-9;NA;NA;1;NA;NA;"Facility/Infrastructure Attack";NA;"Abortion Related";NA;NA;"Family Planning Centre ""Pro Familia""";NA;NA;NA;NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;"Fire";0
198008010001;0;1980-08-01;"Iraqi extremists";0;"Foreign Extremism";"West Berlin";52,50153;13,401851;0;0;-9;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Private Citizens & Property";NA;NA;"Youth Center";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198009260002;1;1980-09-26;"Wehrsportgruppe Hoffmann";0;"Right-Wing Extremism";"Munich";48,139126;11,580186;0;0;0;NA;13;215;1;NA;"Bombing/Explosion";NA;"Business";NA;NA;"Festival";NA;NA;"Oktoberfest";NA;NA;"Explosives";"Pipe Bomb";NA;NA;NA;NA;"British mortar grenade filled with military explosives and a gas bottle from a fire extinguisher";0
198011030013;1;1980-11-03;"Revolutionary Fighting Group 80";0;"Uncategorized";"Karlsruhe";49,008085;8,403756;0;0;0;NA;NA;NA;NA;NA;"Hostage Taking (Kidnapping)";NA;"Private Citizens & Property";NA;NA;"Cornelia Becker, 11 year old girl, student";NA;NA;"local";NA;NA;"Unknown";NA;NA;NA;NA;NA;NA;0
198011270005;1;1980-11-27;"Unknown";0;"Uncategorized";"Waldshut-Tiengen";47,623686;8,214255;0;0;-9;NA;NA;NA;NA;NA;"Hostage Taking (Kidnapping)";NA;"Educational Institution";NA;NA;"Eva Stoll, 19, teacher industrialists daughter";NA;NA;"nursery school";NA;NA;"Unknown";NA;NA;NA;NA;NA;NA;0
198012190004;1;1980-12-19;"Unknown";0;"Uncategorized";"Erlangen";49,599937;11,0063;0;0;0;NA;2;NA;NA;NA;"Assassination";NA;"Journalists & Media";NA;NA;"Publsiher Shomo Lewin + Frida Poesahke, companion";NA;NA;"Jewish newspaper";NA;NA;"Firearms";"Handgun";NA;NA;NA;NA;"Pistol";0
198102040003;0;1981-02-04;"Unknown";0;"Uncategorized";"Cologne";50,940664;6,959912;0;0;-9;NA;NA;1;NA;NA;"Assassination";NA;"Private Citizens & Property";NA;NA;"Human Rights Campaigner at Madrid Conference, Serban Orescu, 55";NA;NA;"For Romania";NA;NA;"Explosives";"Letter Bomb";NA;NA;NA;NA;"Package bomb";0
198102210001;1;1981-02-21;"The Armed Secret Organization";0;"Uncategorized";"Munich";48,139126;11,580186;0;0;0;NA;NA;8;NA;NA;"Bombing/Explosion";NA;"Journalists & Media";NA;NA;"Radio Free Europe Offices";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198103080008;1;1981-03-08;"Youths";0;"Uncategorized";"Freiburg";53,823933;9,287901;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Police";NA;NA;"2 Police Stations";NA;NA;NA;NA;NA;"Incendiary";"Molotov Cocktail/Petrol Bomb";"Firearms";"Unknown Gun Type";NA;NA;"Molotov cocktail; Firearm";0
198103130001;1;1981-03-13;"Red Army Faction (RAF)";0;"Left-Wing Extremism";"Heidelberg";49,4019;8,680285;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Journalists & Media";NA;NA;"Journalists home (Franz Ruch)";NA;NA;NA;NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
198103170001;1;1981-03-17;"Unknown";0;"Uncategorized";"Aachen";50,775439;6,08151;0;0;0;NA;1;NA;NA;NA;"Assassination";NA;"Government (General)";NA;NA;"Wife of Islaam El-attar, exiled leader Moslem Brotherhood, Banan El-Attar";NA;NA;NA;NA;NA;"Firearms";"Handgun";NA;NA;NA;NA;"Handgun";0
198103190003;1;1981-03-19;"Red Army Faction (RAF)";0;"Left-Wing Extremism";"Frankfurt";50,11797;8,644191;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Journalists & Media";NA;NA;"Der Spiegel (News Magazine)";NA;NA;NA;NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
198103190004;1;1981-03-19;"Red Army Faction (RAF)";0;"Left-Wing Extremism";"West Berlin";52,50153;13,401851;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"SDP Bookstore (Social Democratic Party)";NA;NA;NA;NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
198103300003;1;1981-03-30;"Anti-AF";0;"Uncategorized";"Frankfurt";50,11797;8,644191;0;0;1;"Insurgency/Guerilla Action";NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Military";NA;NA;"Military Personnel Office";NA;NA;NA;NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
198104150003;0;1981-04-15;"Red Army Faction (RAF)";0;"Left-Wing Extremism";"Wiesbaden";50,084284;8,238717;0;0;1;"Insurgency/Guerilla Action";NA;NA;NA;NA;"Bombing/Explosion";NA;"Military";NA;NA;"Air Base";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198104150004;1;1981-04-15;"Unknown";0;"Uncategorized";"Gottingen";51,532605;9,928442;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Educational Institution";NA;NA;"University";NA;NA;NA;NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
198104170004;1;1981-04-17;"Unknown";0;"Uncategorized";"West Berlin";52,50153;13,401851;0;0;-9;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Business";NA;NA;"Research Center";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198104260004;1;1981-04-26;"Unknown";0;"Uncategorized";"Hanover";52,372068;9,735686;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Utilities";NA;NA;"Power Line Pylons (2)";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198104290004;1;1981-04-29;"Unknown";0;"Uncategorized";"Hamburg";53,553813;9,991586;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Government (General)";NA;NA;"Social Democratic Party Office";NA;NA;NA;NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
198104290005;1;1981-04-29;"Unknown";0;"Uncategorized";"Hamburg";53,553813;9,991586;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Government (General)";NA;NA;"Social Democratic Party Office";NA;NA;NA;NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
198105110005;1;1981-05-11;"Movement of the Third Reich";0;"Left-Wing Extremism";"Frankfurt";50,11797;8,644191;0;0;0;NA;1;NA;NA;NA;"Assassination";NA;"Government (General)";NA;NA;"Neinz Herbert Karry, Economics minister";NA;NA;"State of Hesse";NA;NA;"Firearms";"Handgun";NA;NA;NA;NA;"Pistol";0
198106080003;1;1981-06-08;"Unknown";0;"Uncategorized";"Frankfurt";50,11797;8,644191;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"Left-Wing Bookshop";NA;NA;NA;NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
198106230008;1;1981-06-23;"Mujahedin-e Khalq (MEK)";0;"Foreign Extremism";"Hamburg";53,553813;9,991586;0;0;0;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Government (Diplomatic)";NA;NA;"Iranian Consulate";NA;NA;NA;NA;NA;"Melee";"Unknown Weapon Type";NA;NA;NA;NA;"Smashed windows";0
198108180003;1;1981-08-18;"Unknown";0;"Uncategorized";"West Berlin";52,50153;13,401851;0;0;1;"Insurgency/Guerilla Action";NA;NA;NA;NA;"Bombing/Explosion";NA;"Military";NA;NA;"Churchill House (British Military Building)";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198108180010;1;1981-08-18;"Unknown";0;"Uncategorized";"Lichterfelde";51,612664;13,762142;0;0;1;"Insurgency/Guerilla Action";NA;NA;NA;NA;"Bombing/Explosion";NA;"Military";NA;NA;"Andrews military barracks";NA;NA;NA;NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
198108310002;1;1981-08-31;"Red Army Faction (RAF)";0;"Left-Wing Extremism";"Ramstein-Miesenbach";49,446359;7,555725;0;0;0;NA;NA;20;NA;NA;"Bombing/Explosion";NA;"Government (Diplomatic)";NA;NA;"US-Nato HO (Air)";NA;NA;NA;NA;NA;"Explosives";"Vehicle";NA;NA;NA;NA;"Explosive";0
198109010004;1;1981-09-01;"Unknown";0;"Uncategorized";"Frankfurt";50,11797;8,644191;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Government (General)";NA;NA;"Office of Social Democratic Party (SPD) Headquarters";NA;NA;NA;NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
198109010005;1;1981-09-01;"Unknown";0;"Uncategorized";"Wiesbaden";50,084284;8,238717;0;0;1;"Insurgency/Guerilla Action";NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Military";NA;NA;"7 cars with American plates in U.S. Military housing area (Air Force)";NA;NA;NA;NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
198109120001;1;1981-09-12;"Unknown";0;"Uncategorized";"Frankfurt";50,11797;8,644191;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Government (Diplomatic)";NA;NA;"Private home of American Consul general";NA;NA;NA;NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
198109150001;0;1981-09-15;"Red Army Faction (RAF)";0;"Left-Wing Extremism";"Hamburg";53,553813;9,991586;0;0;1;"Insurgency/Guerilla Action";NA;1;NA;NA;"Assassination";NA;"Military";NA;NA;"Officials*";NA;NA;"U.S. Army";NA;NA;"Explosives";"Grenade";"Firearms";"Unknown Gun Type";NA;NA;"Grenade; Firearm";0
198109160001;0;1981-09-16;"Unknown";0;"Uncategorized";"Frankfurt";50,11797;8,644191;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Transportation";NA;NA;"Railway Line( leading to U.S. Rhine- Main Air Base)";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198111070002;1;1981-11-07;"Croatian Revolutionary Cell-Bruno Busic Dept";0;"Foreign Extremism";"Stuttgart";48,777106;9,180769;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Government (Diplomatic)";NA;NA;"Yugoslav Cultural Center";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198111090002;1;1981-11-09;"Unknown";0;"Uncategorized";"Frankfurt";50,11797;8,644191;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Government (Diplomatic)";NA;NA;"Austrian Consulate";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198111240005;1;1981-11-24;"Irish National Liberation Army (INLA)";0;"Foreign Extremism";"Hamburg";53,553813;9,991586;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Government (Diplomatic)";NA;NA;"British Consulate";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198111250002;0;1981-11-25;"Unknown";0;"Uncategorized";"Zirndorf";49,441937;10,954624;0;0;0;NA;NA;1;NA;NA;"Assassination";NA;"Journalists & Media";NA;NA;"Journalist (exiled Croatian) Stjephan M";NA;NA;"London-based Emigre Newspaper New Croatia";NA;NA;"Firearms";"Unknown Gun Type";NA;NA;NA;NA;"Firearm";0
198111250003;1;1981-11-25;"Irish National Liberation Army (INLA)";0;"Foreign Extremism";"Herford";52,116405;8,669277;0;0;1;"Insurgency/Guerilla Action";NA;NA;NA;NA;"Bombing/Explosion";NA;"Military";NA;NA;"Maresfield Barracks, Base of Seventh Signals Regiment";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198112260001;0;1981-12-26;"Unknown";0;"Uncategorized";"Bonn";50,732674;7,096299;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Government (Diplomatic)";NA;NA;"Residence of Soviet Ambassador (Vladimir Semyonev)";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198201150001;1;1982-01-15;"May 15 Organization for the Liberation of Palestine";0;"Foreign Extremism";"West Berlin";52,50153;13,401851;0;0;0;NA;1;25;NA;NA;"Bombing/Explosion";NA;"Business";NA;NA;"Mifgash Israel Restaurant";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198201170007;1;1982-01-17;"Unknown";0;"Uncategorized";"Untergruppenbach";49,089814;9,274567;0;0;-9;NA;3;NA;NA;NA;"Assassination";NA;"Private Citizens & Property";NA;NA;"Bardhosh Gervakka (30), Zema Kadais (28), Jusuf Gervalla (36), albanian na*";NA;NA;NA;NA;NA;"Unknown";NA;NA;NA;NA;NA;NA;0
198201250005;1;1982-01-25;"Unknown";0;"Uncategorized";"Cologne";50,940664;6,959912;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Government (Diplomatic)";NA;NA;"Honorary Salvadoran Consulate building";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198201270002;1;1982-01-27;"Unknown";0;"Uncategorized";"Dortmund";51,512054;7,463573;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Government (Diplomatic)";NA;NA;"Yugoslav cultural office";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198202090015;0;1982-02-09;"Unknown";0;"Uncategorized";"Bad Toelz";47,761702;11,564555;0;0;-9;NA;NA;2;NA;NA;"Assassination";NA;"Private Citizens & Property";NA;NA;"Kay Mierendorff (36) his wife Antije";NA;NA;NA;NA;NA;"Explosives";"Letter Bomb";NA;NA;NA;NA;"Letter bomb";0
198203180001;1;1982-03-18;"Unknown";0;"Uncategorized";"Berlin";52,50153;13,401851;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Government (Diplomatic)";NA;NA;"American House, Hardenberg St. (Cultural Center)";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198204240006;1;1982-04-24;"New Armenian Resistance";0;"Foreign Extremism";"Dortmund";51,512054;7,463573;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Business";NA;NA;NA;NA;NA;"several turkish owned businesses";NA;NA;"Unknown";NA;NA;NA;NA;NA;NA;0
198204250006;0;1982-04-25;"New Armenian Resistance";0;"Foreign Extremism";"Cologne";50,940664;6,959912;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Business";NA;NA;"turkish bank";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Bomb";0
198206010001;1;1982-06-01;"Revolutionary Cells";0;"Left-Wing Extremism";"Frankfurt";50,11797;8,644191;0;0;1;"Insurgency/Guerilla Action";NA;NA;NA;NA;"Bombing/Explosion";NA;"Military";NA;NA;"Air conditioning unit outside Zifth Army headquarters";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198206010002;1;1982-06-01;"Revolutionary Cells";0;"Left-Wing Extremism";"Gelnhausen";50,200902;9,192342;0;0;1;"Insurgency/Guerilla Action";NA;NA;NA;NA;"Bombing/Explosion";NA;"Military";NA;NA;"Officers Mess Hall";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198206010003;1;1982-06-01;"Revolutionary Cells";0;"Left-Wing Extremism";"Hanau";50,135398;8,915122;0;0;1;"Insurgency/Guerilla Action";NA;NA;NA;NA;"Bombing/Explosion";NA;"Military";NA;NA;"Officers Mess Hall";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198206010004;1;1982-06-01;"Revolutionary Cells";0;"Left-Wing Extremism";"Bamberg";49,898814;10,902764;0;0;1;"Insurgency/Guerilla Action";NA;NA;NA;NA;"Bombing/Explosion";NA;"Military";NA;NA;"Army Officers Mess Hall";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198206010005;0;1982-06-01;"Unknown";0;"Uncategorized";"West Berlin";52,50153;13,401851;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Telecommunication";NA;NA;"Army radio transmitter tower";NA;NA;NA;NA;NA;"Unknown";NA;NA;NA;NA;NA;NA;0
198206010006;1;1982-06-01;"Unknown";0;"Uncategorized";"Dusseldorf";51,213924;6,780691;0;0;-9;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Business";NA;NA;"Control Data Corp";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198206010007;1;1982-06-01;"Unknown";0;"Uncategorized";"Dusseldorf";51,213924;6,780691;0;0;-9;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Business";NA;NA;"International Business Machines Corp";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198207020002;1;1982-07-02;"Revolutionary Cells";0;"Left-Wing Extremism";"Frankfurt";50,11797;8,644191;0;0;1;"Insurgency/Guerilla Action";NA;NA;NA;NA;"Bombing/Explosion";NA;"Military";NA;NA;"HQ American 5th TS-Corps (on site)";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198207310001;1;1982-07-31;"Unknown";0;"Uncategorized";"Munich";48,139126;11,580186;0;0;0;NA;NA;7;NA;NA;"Bombing/Explosion";NA;"Airports & Aircraft";NA;NA;"Riem Airport, El AL check-in hall";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198208120002;1;1982-08-12;"Unknown";0;"Uncategorized";"Frankfurt";50,11797;8,644191;0;0;1;"Insurgency/Guerilla Action";NA;NA;NA;NA;"Bombing/Explosion";NA;"Military";NA;NA;"American Soldiers Car";NA;NA;NA;NA;NA;"Explosives";"Sticky Bomb";NA;NA;NA;NA;"Explosive";0
198209160001;1;1982-09-16;"Palestinians";0;"Foreign Extremism";"West Berlin";52,50153;13,401851;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"building housing Sperry Corp. Branch";NA;NA;NA;NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;"Fire bomb";0
198209270001;0;1982-09-27;"Unknown";0;"Uncategorized";"Frankfurt";50,11797;8,644191;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Airports & Aircraft";NA;NA;"Iran Air Agency (near)";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198209270002;1;1982-09-27;"Unknown";0;"Uncategorized";"West Berlin";52,50153;13,401851;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Business";NA;NA;"building housing branch of Sperry Corp.";NA;NA;NA;NA;NA;"Incendiary";"Arson/Fire";NA;NA;NA;NA;"Fire bomb";0
198209270003;1;1982-09-27;"Unknown";0;"Uncategorized";"Frankfurt";50,11797;8,644191;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Tourists";NA;NA;"Travel Agency (Mayo Tourist Travel Agency)";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198209270004;1;1982-09-27;"Unknown";0;"Uncategorized";"Frankfurt";50,11797;8,644191;0;0;-9;NA;1;1;NA;NA;"Bombing/Explosion";NA;"Business";NA;NA;"Travel agency (Iessler and Flugreisen)";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198210310001;1;1982-10-31;"Unknown";0;"Uncategorized";"Frankfurt";50,11797;8,644191;0;0;1;"Insurgency/Guerilla Action";NA;NA;NA;NA;"Bombing/Explosion";NA;"Military";NA;NA;"U.S. Military Area";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198211030005;1;1982-11-03;"Dev Sol";0;"Foreign Extremism";"Cologne";50,940664;6,959912;0;0;0;NA;NA;7;NA;NA;"Hostage Taking (Barricade Incident)";NA;"Government (Diplomatic)";NA;NA;"Turkish Consulant General";NA;NA;NA;NA;NA;"Firearms";"Handgun";NA;NA;NA;NA;"Revolvers";0
198212140001;0;1982-12-14;"Unknown";0;"Uncategorized";"Frankfurt";50,11797;8,644191;0;0;1;"Insurgency/Guerilla Action";NA;NA;NA;NA;"Bombing/Explosion";NA;"Military";NA;NA;"car belonging to U.S. soldier";NA;NA;NA;NA;NA;"Explosives";"Vehicle";NA;NA;NA;NA;"Explosive";0
198212140002;1;1982-12-14;"Unknown";0;"Uncategorized";"Butzbach";50,437107;8,673504;0;0;1;"Insurgency/Guerilla Action";NA;1;NA;NA;"Bombing/Explosion";NA;"Military";NA;NA;"car belonging to Spec. 5 Ricky Seius";NA;NA;NA;NA;NA;"Explosives";"Vehicle";NA;NA;NA;NA;"Explosive";0
198212150001;1;1982-12-15;"Unknown";0;"Uncategorized";"Darmstadt";49,87242;8,650855;0;0;1;"Insurgency/Guerilla Action";NA;1;NA;NA;"Bombing/Explosion";NA;"Military";NA;NA;"car belonging to US Army Captain Howard Bromberg, 29";NA;NA;NA;NA;NA;"Explosives";"Vehicle";NA;NA;NA;NA;"Explosive";0
198212270002;1;1982-12-27;"Unknown";0;"Uncategorized";"Stuttgart";48,777106;9,180769;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Tourists";NA;NA;"Yugoslav tourist office";NA;NA;NA;NA;NA;"Explosives";"Time Fuse";NA;NA;NA;NA;"Bomb - timed";0
198212270003;1;1982-12-27;"Unknown";0;"Uncategorized";"Stuttgart";48,777106;9,180769;0;0;-9;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Business";NA;NA;"Yugoslav grocery store";NA;NA;NA;NA;NA;"Explosives";"Time Fuse";"Explosives";"Unknown Explosive Type";NA;NA;"Bomb - timed; Explosive";0
198303080001;1;1983-03-08;"Unknown";0;"Uncategorized";"Bonn";50,732674;7,096299;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Government (Diplomatic)";NA;NA;"Philippines Embassy";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198305220008;1;1983-05-22;"Unknown";0;"Uncategorized";"Berlin";52,50153;13,401851;0;0;1;"Insurgency/Guerilla Action";NA;NA;NA;NA;"Bombing/Explosion";NA;"Military";NA;NA;"Annual Military Parade";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198308070020;1;1983-08-07;"Red Army Faction (RAF)";0;"Left-Wing Extremism";"Frankfurt";50,11797;8,644191;0;0;-9;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Military";"Unknown";NA;"US Air Force Officers Club *";NA;NA;"U.S. Haun Air Base";NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198308250008;1;1983-08-25;"Armenian Secret Army for the Liberation of Armenia";0;"Foreign Extremism";"West Berlin";52,50153;13,401851;0;0;0;NA;2;25;NA;NA;"Bombing/Explosion";NA;"Government (Diplomatic)";NA;NA;"French Consulate, (Maison de France) Kurfuerstendamm St.";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198309200001;1;1983-09-20;"Revolutionary Cells";0;"Left-Wing Extremism";"Ginsheim-Gustavsburg";49,971312;8,345425;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Business";NA;NA;"M.A.N. Machinery Plant (Computer Center)";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198312040002;1;1983-12-04;"Plowshares";0;"Uncategorized";"Schwabisch Gmund";48,802294;9,802725;0;0;1;"Insurgency/Guerilla Action";NA;NA;NA;NA;"Unarmed Assault";NA;"Military";NA;NA;"US Army base, Hardt Barracks";NA;NA;NA;NA;NA;"Melee";"Blunt Object";"Melee";"Blunt Object";"Sabotage Equipment";NA;"Hammer; Crowbars; Tools";0
198401080002;1;1984-01-08;"Unknown";0;"Uncategorized";"Bonn";50,732674;7,096299;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Government (Diplomatic)";NA;NA;"South African Embassy";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198401220002;1;1984-01-22;"Unknown";0;"Uncategorized";"Munich";48,139126;11,580186;0;0;1;"Insurgency/Guerilla Action";NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Military";NA;NA;"US McGraw Army Barracks supermarket";NA;NA;NA;NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
198402100003;1;1984-02-10;"Unknown";0;"Uncategorized";"Cologne";50,940664;6,959912;0;0;0;NA;NA;NA;NA;NA;"Bombing/Explosion";NA;"Government (Diplomatic)";NA;NA;"Turkish Consulate General";NA;NA;NA;NA;NA;"Explosives";"Unknown Explosive Type";NA;NA;NA;NA;"Explosive";0
198402260003;1;1984-02-26;"Neo-Nazi extremists";0;"Right-Wing Extremism";"Dusseldorf";51,213924;6,780691;0;0;-9;NA;NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Private Citizens & Property";NA;NA;"Former synagogue (not used since 1909 as such) marked to become memorial*";NA;NA;NA;NA;NA;"Incendiary";NA;NA;NA;NA;NA;"Incendiary";0
198404100005;0;1984-04-10;"MLA";0;"Uncategorized";"Frankfurt";50,11797;8,644191;0;0;1;"Insurgency/Guerilla Action";NA;NA;NA;NA;"Facility/Infrastructure Attack";NA;"Military";NA;NA;"trains supplying U.S. Military Base at Rhine-Main Airport";NA;NA;NA;NA;NA;"Unknown";NA;NA;NA;NA;NA;NA;0
